com_id,communities,person_id
16,Body Positivity,346
0,Immuno-disorders,347
1,Sex-Positive,347
2,Veterans,347
3,Non-Binary Allied,347
4,Queer Allied,347
5,Lesbian Allied,347
6,Vegan Allied,347
7,HIV / AIDS Allied,347
8,Bisexual Allied,347
9,Transgender Allied,347
10,Racial Justice Allied,347
11,Kink Allied,347
12,Single Mother,347
13,Sex Worker Allied,347
15,Intersex Allied,347
16,Body Positivity,347
19,Gay Allied,347
21,Open Relationships Non-Monogamy,347
10,Racial Justice Allied,349
12,Single Mother,349
5,Lesbian Allied,350
8,Bisexual Allied,350
10,Racial Justice Allied,350
12,Single Mother,350
19,Gay Allied,350
21,Open Relationships Non-Monogamy,350
1,Sex-Positive,353
3,Non-Binary Allied,353
4,Queer Allied,353
5,Lesbian Allied,353
6,Vegan Allied,353
7,HIV / AIDS Allied,353
9,Transgender Allied,353
10,Racial Justice Allied,353
11,Kink Allied,353
13,Sex Worker Allied,353
14,Little Person Allied,353
15,Intersex Allied,353
17,Blind Allied,353
18,Deaf Allied,353
19,Gay Allied,353
2,Veterans,354
10,Racial Justice Allied,356
1,Sex-Positive,358
3,Non-Binary Allied,358
4,Queer Allied,358
5,Lesbian Allied,358
6,Vegan Allied,358
7,HIV / AIDS Allied,358
8,Bisexual Allied,358
9,Transgender Allied,358
10,Racial Justice Allied,358
11,Kink Allied,358
13,Sex Worker Allied,358
14,Little Person Allied,358
15,Intersex Allied,358
17,Blind Allied,358
18,Deaf Allied,358
19,Gay Allied,358
21,Open Relationships Non-Monogamy,358
2,Veterans,359
5,Lesbian Allied,359
6,Vegan Allied,359
7,HIV / AIDS Allied,359
10,Racial Justice Allied,359
12,Single Mother,359
19,Gay Allied,359
20,Aviation Professionals,359
22,Cancer,359
2,Veterans,360
12,Single Mother,364
22,Cancer,364
5,Lesbian Allied,369
8,Bisexual Allied,369
9,Transgender Allied,369
19,Gay Allied,369
22,Cancer,369
2,Veterans,370
2,Veterans,375
5,Lesbian Allied,375
8,Bisexual Allied,375
9,Transgender Allied,375
19,Gay Allied,375
2,Veterans,376
4,Queer Allied,376
7,HIV / AIDS Allied,376
9,Transgender Allied,376
12,Single Mother,376
13,Sex Worker Allied,376
16,Body Positivity,376
20,Aviation Professionals,376
4,Queer Allied,378
5,Lesbian Allied,378
8,Bisexual Allied,378
9,Transgender Allied,378
10,Racial Justice Allied,378
19,Gay Allied,378
2,Veterans,380
3,Non-Binary Allied,380
4,Queer Allied,380
5,Lesbian Allied,380
8,Bisexual Allied,380
10,Racial Justice Allied,380
19,Gay Allied,380
22,Cancer,380
0,Immuno-disorders,381
4,Queer Allied,381
5,Lesbian Allied,381
10,Racial Justice Allied,381
19,Gay Allied,381
3,Non-Binary Allied,382
4,Queer Allied,382
7,HIV / AIDS Allied,382
10,Racial Justice Allied,382
12,Single Mother,382
16,Body Positivity,382
19,Gay Allied,382
1,Sex-Positive,383
3,Non-Binary Allied,383
4,Queer Allied,383
5,Lesbian Allied,383
6,Vegan Allied,383
7,HIV / AIDS Allied,383
8,Bisexual Allied,383
9,Transgender Allied,383
10,Racial Justice Allied,383
11,Kink Allied,383
13,Sex Worker Allied,383
15,Intersex Allied,383
16,Body Positivity,383
19,Gay Allied,383
21,Open Relationships Non-Monogamy,383
2,Veterans,388
3,Non-Binary Allied,388
4,Queer Allied,388
5,Lesbian Allied,388
6,Vegan Allied,388
9,Transgender Allied,388
16,Body Positivity,388
19,Gay Allied,388
2,Veterans,390
5,Lesbian Allied,392
19,Gay Allied,392
22,Cancer,392
10,Racial Justice Allied,393
3,Non-Binary Allied,399
4,Queer Allied,399
5,Lesbian Allied,399
7,HIV / AIDS Allied,399
8,Bisexual Allied,399
9,Transgender Allied,399
10,Racial Justice Allied,399
13,Sex Worker Allied,399
15,Intersex Allied,399
19,Gay Allied,399
21,Open Relationships Non-Monogamy,399
5,Lesbian Allied,400
8,Bisexual Allied,400
9,Transgender Allied,400
19,Gay Allied,400
16,Body Positivity,401
8,Bisexual Allied,402
22,Cancer,402
0,Immuno-disorders,406
1,Sex-Positive,406
3,Non-Binary Allied,406
4,Queer Allied,406
5,Lesbian Allied,406
6,Vegan Allied,406
7,HIV / AIDS Allied,406
8,Bisexual Allied,406
9,Transgender Allied,406
11,Kink Allied,406
13,Sex Worker Allied,406
16,Body Positivity,406
19,Gay Allied,406
21,Open Relationships Non-Monogamy,406
22,Cancer,406
2,Veterans,413
5,Lesbian Allied,413
8,Bisexual Allied,413
19,Gay Allied,413
20,Aviation Professionals,413
22,Cancer,413
2,Veterans,414
5,Lesbian Allied,414
7,HIV / AIDS Allied,414
8,Bisexual Allied,414
9,Transgender Allied,414
19,Gay Allied,414
20,Aviation Professionals,414
1,Sex-Positive,418
3,Non-Binary Allied,418
4,Queer Allied,418
5,Lesbian Allied,418
8,Bisexual Allied,418
9,Transgender Allied,418
10,Racial Justice Allied,418
11,Kink Allied,418
13,Sex Worker Allied,418
16,Body Positivity,418
19,Gay Allied,418
21,Open Relationships Non-Monogamy,418
22,Cancer,418
3,Non-Binary Allied,420
4,Queer Allied,420
7,HIV / AIDS Allied,420
9,Transgender Allied,420
19,Gay Allied,420
21,Open Relationships Non-Monogamy,420
4,Queer Allied,421
5,Lesbian Allied,421
10,Racial Justice Allied,421
12,Single Mother,421
16,Body Positivity,421
19,Gay Allied,421
22,Cancer,421
8,Bisexual Allied,422
9,Transgender Allied,422
10,Racial Justice Allied,422
15,Intersex Allied,422
19,Gay Allied,422
2,Veterans,423
5,Lesbian Allied,423
8,Bisexual Allied,423
9,Transgender Allied,423
19,Gay Allied,423
20,Aviation Professionals,423
1,Sex-Positive,424
3,Non-Binary Allied,424
4,Queer Allied,424
5,Lesbian Allied,424
7,HIV / AIDS Allied,424
8,Bisexual Allied,424
9,Transgender Allied,424
11,Kink Allied,424
13,Sex Worker Allied,424
15,Intersex Allied,424
19,Gay Allied,424
21,Open Relationships Non-Monogamy,424
0,Immuno-disorders,425
12,Single Mother,425
16,Body Positivity,425
22,Cancer,425
0,Immuno-disorders,427
1,Sex-Positive,427
2,Veterans,427
3,Non-Binary Allied,427
4,Queer Allied,427
5,Lesbian Allied,427
6,Vegan Allied,427
7,HIV / AIDS Allied,427
8,Bisexual Allied,427
9,Transgender Allied,427
10,Racial Justice Allied,427
11,Kink Allied,427
12,Single Mother,427
13,Sex Worker Allied,427
15,Intersex Allied,427
16,Body Positivity,427
18,Deaf Allied,427
19,Gay Allied,427
21,Open Relationships Non-Monogamy,427
22,Cancer,427
1,Sex-Positive,429
3,Non-Binary Allied,429
5,Lesbian Allied,429
8,Bisexual Allied,429
9,Transgender Allied,429
10,Racial Justice Allied,429
11,Kink Allied,429
13,Sex Worker Allied,429
16,Body Positivity,429
19,Gay Allied,429
21,Open Relationships Non-Monogamy,429
22,Cancer,429
22,Cancer,430
10,Racial Justice Allied,431
13,Sex Worker Allied,431
22,Cancer,431
5,Lesbian Allied,434
8,Bisexual Allied,434
9,Transgender Allied,434
19,Gay Allied,434
22,Cancer,436
0,Immuno-disorders,437
1,Sex-Positive,437
2,Veterans,437
3,Non-Binary Allied,437
4,Queer Allied,437
5,Lesbian Allied,437
6,Vegan Allied,437
7,HIV / AIDS Allied,437
8,Bisexual Allied,437
9,Transgender Allied,437
10,Racial Justice Allied,437
11,Kink Allied,437
12,Single Mother,437
13,Sex Worker Allied,437
14,Little Person Allied,437
16,Body Positivity,437
19,Gay Allied,437
20,Aviation Professionals,437
21,Open Relationships Non-Monogamy,437
22,Cancer,437
3,Non-Binary Allied,438
4,Queer Allied,438
5,Lesbian Allied,438
8,Bisexual Allied,438
9,Transgender Allied,438
10,Racial Justice Allied,438
12,Single Mother,438
16,Body Positivity,438
19,Gay Allied,438
21,Open Relationships Non-Monogamy,438
4,Queer Allied,441
8,Bisexual Allied,441
10,Racial Justice Allied,441
19,Gay Allied,441
22,Cancer,441
5,Lesbian Allied,443
8,Bisexual Allied,443
19,Gay Allied,443
5,Lesbian Allied,444
8,Bisexual Allied,444
19,Gay Allied,444
3,Non-Binary Allied,446
4,Queer Allied,446
5,Lesbian Allied,446
8,Bisexual Allied,446
9,Transgender Allied,446
10,Racial Justice Allied,446
19,Gay Allied,446
0,Immuno-disorders,447
1,Sex-Positive,447
2,Veterans,447
3,Non-Binary Allied,447
4,Queer Allied,447
5,Lesbian Allied,447
7,HIV / AIDS Allied,447
8,Bisexual Allied,447
9,Transgender Allied,447
11,Kink Allied,447
12,Single Mother,447
13,Sex Worker Allied,447
15,Intersex Allied,447
19,Gay Allied,447
20,Aviation Professionals,447
21,Open Relationships Non-Monogamy,447
22,Cancer,447
2,Veterans,448
16,Body Positivity,448
22,Cancer,448
3,Non-Binary Allied,449
4,Queer Allied,449
5,Lesbian Allied,449
6,Vegan Allied,449
8,Bisexual Allied,449
19,Gay Allied,449
5,Lesbian Allied,450
8,Bisexual Allied,450
9,Transgender Allied,450
19,Gay Allied,450
22,Cancer,450
8,Bisexual Allied,451
9,Transgender Allied,451
4,Queer Allied,454
5,Lesbian Allied,454
8,Bisexual Allied,454
10,Racial Justice Allied,454
16,Body Positivity,454
19,Gay Allied,454
21,Open Relationships Non-Monogamy,454
4,Queer Allied,456
5,Lesbian Allied,456
8,Bisexual Allied,456
10,Racial Justice Allied,456
16,Body Positivity,456
19,Gay Allied,456
2,Veterans,458
6,Vegan Allied,458
12,Single Mother,459
21,Open Relationships Non-Monogamy,459
22,Cancer,459
1,Sex-Positive,463
3,Non-Binary Allied,463
4,Queer Allied,463
5,Lesbian Allied,463
8,Bisexual Allied,463
9,Transgender Allied,463
11,Kink Allied,463
15,Intersex Allied,463
19,Gay Allied,463
21,Open Relationships Non-Monogamy,463
2,Veterans,466
5,Lesbian Allied,466
8,Bisexual Allied,466
9,Transgender Allied,466
20,Aviation Professionals,466
9,Transgender Allied,467
12,Single Mother,469
19,Gay Allied,469
10,Racial Justice Allied,471
16,Body Positivity,471
10,Racial Justice Allied,473
10,Racial Justice Allied,474
12,Single Mother,474
14,Little Person Allied,474
0,Immuno-disorders,475
2,Veterans,475
3,Non-Binary Allied,475
4,Queer Allied,475
5,Lesbian Allied,475
7,HIV / AIDS Allied,475
8,Bisexual Allied,475
9,Transgender Allied,475
19,Gay Allied,475
16,Body Positivity,477
8,Bisexual Allied,478
20,Aviation Professionals,478
22,Cancer,479
2,Veterans,481
5,Lesbian Allied,481
8,Bisexual Allied,481
12,Single Mother,481
19,Gay Allied,481
5,Lesbian Allied,484
7,HIV / AIDS Allied,484
8,Bisexual Allied,484
9,Transgender Allied,484
19,Gay Allied,484
22,Cancer,484
2,Veterans,485
5,Lesbian Allied,485
8,Bisexual Allied,485
10,Racial Justice Allied,485
19,Gay Allied,485
2,Veterans,489
3,Non-Binary Allied,489
4,Queer Allied,489
5,Lesbian Allied,489
8,Bisexual Allied,489
9,Transgender Allied,489
10,Racial Justice Allied,489
12,Single Mother,489
13,Sex Worker Allied,489
19,Gay Allied,489
2,Veterans,491
4,Queer Allied,491
5,Lesbian Allied,491
7,HIV / AIDS Allied,491
8,Bisexual Allied,491
9,Transgender Allied,491
19,Gay Allied,491
20,Aviation Professionals,491
21,Open Relationships Non-Monogamy,491
22,Cancer,491
1,Sex-Positive,493
2,Veterans,493
4,Queer Allied,493
5,Lesbian Allied,493
7,HIV / AIDS Allied,493
8,Bisexual Allied,493
11,Kink Allied,493
19,Gay Allied,493
21,Open Relationships Non-Monogamy,493
8,Bisexual Allied,497
3,Non-Binary Allied,500
4,Queer Allied,500
5,Lesbian Allied,500
9,Transgender Allied,500
12,Single Mother,500
15,Intersex Allied,500
19,Gay Allied,500
10,Racial Justice Allied,502
16,Body Positivity,502
1,Sex-Positive,503
3,Non-Binary Allied,503
5,Lesbian Allied,503
8,Bisexual Allied,503
9,Transgender Allied,503
11,Kink Allied,503
12,Single Mother,503
16,Body Positivity,503
19,Gay Allied,503
21,Open Relationships Non-Monogamy,503
0,Immuno-disorders,507
1,Sex-Positive,507
3,Non-Binary Allied,507
4,Queer Allied,507
10,Racial Justice Allied,507
11,Kink Allied,507
16,Body Positivity,507
21,Open Relationships Non-Monogamy,507
22,Cancer,507
10,Racial Justice Allied,509
2,Veterans,510
5,Lesbian Allied,511
8,Bisexual Allied,511
9,Transgender Allied,511
19,Gay Allied,511
10,Racial Justice Allied,514
16,Body Positivity,514
1,Sex-Positive,515
3,Non-Binary Allied,515
4,Queer Allied,515
5,Lesbian Allied,515
6,Vegan Allied,515
9,Transgender Allied,515
10,Racial Justice Allied,515
11,Kink Allied,515
12,Single Mother,515
13,Sex Worker Allied,515
15,Intersex Allied,515
16,Body Positivity,515
19,Gay Allied,515
21,Open Relationships Non-Monogamy,515
22,Cancer,515
12,Single Mother,516
4,Queer Allied,520
10,Racial Justice Allied,520
16,Body Positivity,520
1,Sex-Positive,521
3,Non-Binary Allied,521
4,Queer Allied,521
5,Lesbian Allied,521
8,Bisexual Allied,521
9,Transgender Allied,521
10,Racial Justice Allied,521
11,Kink Allied,521
15,Intersex Allied,521
19,Gay Allied,521
21,Open Relationships Non-Monogamy,521
1,Sex-Positive,523
4,Queer Allied,523
5,Lesbian Allied,523
11,Kink Allied,523
16,Body Positivity,523
19,Gay Allied,523
21,Open Relationships Non-Monogamy,523
5,Lesbian Allied,525
8,Bisexual Allied,525
9,Transgender Allied,525
19,Gay Allied,525
5,Lesbian Allied,526
8,Bisexual Allied,526
9,Transgender Allied,526
19,Gay Allied,526
1,Sex-Positive,529
3,Non-Binary Allied,529
4,Queer Allied,529
10,Racial Justice Allied,529
11,Kink Allied,529
21,Open Relationships Non-Monogamy,529
1,Sex-Positive,530
2,Veterans,530
4,Queer Allied,530
5,Lesbian Allied,530
9,Transgender Allied,530
11,Kink Allied,530
13,Sex Worker Allied,530
19,Gay Allied,530
21,Open Relationships Non-Monogamy,530
0,Immuno-disorders,531
2,Veterans,531
4,Queer Allied,531
5,Lesbian Allied,531
9,Transgender Allied,531
12,Single Mother,531
16,Body Positivity,531
19,Gay Allied,531
21,Open Relationships Non-Monogamy,531
2,Veterans,533
5,Lesbian Allied,533
7,HIV / AIDS Allied,533
8,Bisexual Allied,533
19,Gay Allied,533
20,Aviation Professionals,533
22,Cancer,533
2,Veterans,534
3,Non-Binary Allied,534
4,Queer Allied,534
5,Lesbian Allied,534
8,Bisexual Allied,534
9,Transgender Allied,534
10,Racial Justice Allied,534
12,Single Mother,534
16,Body Positivity,534
18,Deaf Allied,534
19,Gay Allied,534
0,Immuno-disorders,535
2,Veterans,535
3,Non-Binary Allied,535
4,Queer Allied,535
5,Lesbian Allied,535
8,Bisexual Allied,535
9,Transgender Allied,535
12,Single Mother,535
16,Body Positivity,535
19,Gay Allied,535
22,Cancer,535
0,Immuno-disorders,538
2,Veterans,538
5,Lesbian Allied,538
8,Bisexual Allied,538
10,Racial Justice Allied,538
12,Single Mother,538
16,Body Positivity,538
19,Gay Allied,538
22,Cancer,540
12,Single Mother,544
16,Body Positivity,544
19,Gay Allied,544
5,Lesbian Allied,545
7,HIV / AIDS Allied,545
8,Bisexual Allied,545
9,Transgender Allied,545
19,Gay Allied,545
22,Cancer,545
6,Vegan Allied,548
7,HIV / AIDS Allied,548
8,Bisexual Allied,548
19,Gay Allied,548
21,Open Relationships Non-Monogamy,548
5,Lesbian Allied,549
8,Bisexual Allied,549
9,Transgender Allied,549
19,Gay Allied,549
1,Sex-Positive,550
3,Non-Binary Allied,550
4,Queer Allied,550
9,Transgender Allied,550
10,Racial Justice Allied,550
11,Kink Allied,550
12,Single Mother,550
13,Sex Worker Allied,550
16,Body Positivity,550
21,Open Relationships Non-Monogamy,550
3,Non-Binary Allied,553
4,Queer Allied,553
9,Transgender Allied,553
10,Racial Justice Allied,553
16,Body Positivity,553
3,Non-Binary Allied,555
5,Lesbian Allied,555
6,Vegan Allied,555
8,Bisexual Allied,555
12,Single Mother,555
16,Body Positivity,555
19,Gay Allied,555
21,Open Relationships Non-Monogamy,555
22,Cancer,555
1,Sex-Positive,556
3,Non-Binary Allied,556
4,Queer Allied,556
5,Lesbian Allied,556
6,Vegan Allied,556
8,Bisexual Allied,556
11,Kink Allied,556
19,Gay Allied,556
2,Veterans,557
10,Racial Justice Allied,559
16,Body Positivity,559
0,Immuno-disorders,561
1,Sex-Positive,561
2,Veterans,561
3,Non-Binary Allied,561
5,Lesbian Allied,561
7,HIV / AIDS Allied,561
8,Bisexual Allied,561
10,Racial Justice Allied,561
11,Kink Allied,561
12,Single Mother,561
13,Sex Worker Allied,561
14,Little Person Allied,561
16,Body Positivity,561
19,Gay Allied,561
20,Aviation Professionals,561
21,Open Relationships Non-Monogamy,561
22,Cancer,561
22,Cancer,564
10,Racial Justice Allied,566
12,Single Mother,566
21,Open Relationships Non-Monogamy,566
22,Cancer,566
5,Lesbian Allied,567
8,Bisexual Allied,567
19,Gay Allied,567
1,Sex-Positive,569
2,Veterans,569
3,Non-Binary Allied,569
4,Queer Allied,569
5,Lesbian Allied,569
8,Bisexual Allied,569
9,Transgender Allied,569
10,Racial Justice Allied,569
11,Kink Allied,569
16,Body Positivity,569
19,Gay Allied,569
21,Open Relationships Non-Monogamy,569
1,Sex-Positive,571
3,Non-Binary Allied,571
4,Queer Allied,571
5,Lesbian Allied,571
7,HIV / AIDS Allied,571
8,Bisexual Allied,571
9,Transgender Allied,571
11,Kink Allied,571
12,Single Mother,571
13,Sex Worker Allied,571
15,Intersex Allied,571
16,Body Positivity,571
19,Gay Allied,571
21,Open Relationships Non-Monogamy,571
0,Immuno-disorders,574
10,Racial Justice Allied,574
12,Single Mother,574
16,Body Positivity,574
5,Lesbian Allied,575
8,Bisexual Allied,575
9,Transgender Allied,575
19,Gay Allied,575
17,Blind Allied,579
8,Bisexual Allied,580
10,Racial Justice Allied,580
19,Gay Allied,580
1,Sex-Positive,584
3,Non-Binary Allied,584
4,Queer Allied,584
9,Transgender Allied,584
10,Racial Justice Allied,584
11,Kink Allied,584
12,Single Mother,584
13,Sex Worker Allied,584
16,Body Positivity,584
21,Open Relationships Non-Monogamy,584
3,Non-Binary Allied,587
4,Queer Allied,587
5,Lesbian Allied,587
8,Bisexual Allied,587
9,Transgender Allied,587
10,Racial Justice Allied,587
16,Body Positivity,587
19,Gay Allied,587
22,Cancer,589
1,Sex-Positive,592
3,Non-Binary Allied,592
4,Queer Allied,592
5,Lesbian Allied,592
6,Vegan Allied,592
8,Bisexual Allied,592
9,Transgender Allied,592
10,Racial Justice Allied,592
11,Kink Allied,592
12,Single Mother,592
13,Sex Worker Allied,592
16,Body Positivity,592
19,Gay Allied,592
21,Open Relationships Non-Monogamy,592
5,Lesbian Allied,594
9,Transgender Allied,594
19,Gay Allied,594
20,Aviation Professionals,594
2,Veterans,601
5,Lesbian Allied,601
7,HIV / AIDS Allied,601
12,Single Mother,601
19,Gay Allied,601
0,Immuno-disorders,602
1,Sex-Positive,602
2,Veterans,602
3,Non-Binary Allied,602
4,Queer Allied,602
5,Lesbian Allied,602
6,Vegan Allied,602
7,HIV / AIDS Allied,602
8,Bisexual Allied,602
9,Transgender Allied,602
10,Racial Justice Allied,602
11,Kink Allied,602
13,Sex Worker Allied,602
15,Intersex Allied,602
16,Body Positivity,602
17,Blind Allied,602
19,Gay Allied,602
21,Open Relationships Non-Monogamy,602
22,Cancer,602
2,Veterans,603
12,Single Mother,604
3,Non-Binary Allied,607
4,Queer Allied,607
5,Lesbian Allied,607
7,HIV / AIDS Allied,607
8,Bisexual Allied,607
9,Transgender Allied,607
10,Racial Justice Allied,607
19,Gay Allied,607
2,Veterans,608
22,Cancer,608
0,Immuno-disorders,611
1,Sex-Positive,611
3,Non-Binary Allied,611
4,Queer Allied,611
5,Lesbian Allied,611
7,HIV / AIDS Allied,611
9,Transgender Allied,611
10,Racial Justice Allied,611
11,Kink Allied,611
12,Single Mother,611
13,Sex Worker Allied,611
15,Intersex Allied,611
16,Body Positivity,611
17,Blind Allied,611
18,Deaf Allied,611
19,Gay Allied,611
21,Open Relationships Non-Monogamy,611
5,Lesbian Allied,613
8,Bisexual Allied,613
19,Gay Allied,613
2,Veterans,614
3,Non-Binary Allied,614
5,Lesbian Allied,614
9,Transgender Allied,614
10,Racial Justice Allied,614
12,Single Mother,614
